Palabra (concepto),Descripción,Codificación
Felicidad,regocijo,regocijo
Felicidad,algo bueno,bien
Felicidad,provoca sonrisas,sonrisa
Éxito,Lograr algo,logro
Éxito,cumplir una meta,cumplimiento
Éxito,rendir bien,bien
Ansiedad,nerviosismo,nerviosismo
Ansiedad,es una emoción,emoción
Amenaza,Algo peligroso,peligro
Amenaza,Dañino,daño
Amenaza,probabilidad de que pase algo malo,mal
Destreza,Buena habilidad en algo,habilidades
Destreza,Buen desempeño,desempeño
Acuerdo,tratado,tratado
Acuerdo,se establece entre dos entidades para un fin,dos o más partes
Desesperación,Emoción negativa,negativo
Desesperación,Angustia,angustia
Obligación,Es el deber hacer algo,hacer
Obligación,Una especie de compromiso,compromiso
Obligación,Ser responsable de hacer algo,responsabilidad
Obligación,Estar sometido a algo,sometimiento
Ganancia,Recompensa,recompensa
Ganancia,Se obtiene luego de un gran esfuerzo,esfuerzo
Obsesión,no poder de dejar pensar/querer  algo,no dejar
Obsesión,Adicción,adicción
Ganancia,Beneficios,beneficios
Ganancia,Ingresos mayores a gastos,ingreso
Ganancia,Cuando me va bien en el negocio se obtienen …….,negocios
Ganancia,Entre mayor sea la …… mejor,mayor
Ganancia,Necesarias para sobrevivir,necesario
Ganancia,Cuando los beneficios sobrepasan los perjiuicios,beneficios
Ganancia,Casi siempre se habla de este concepto en términos monetarios,dinero
Ganancia,Aunque puede referirse a varios ámbitos como el aprendizaje ,aprendizaje
Ganancia,Es lo contrario a Perdida,no perdida
Agradecimiento,Forma de recompensar algún favor,recompensa
Agradecimiento,Sentimiento despues de que alguien hizo algo por ti,sentimiento
Agradecimiento,"Si me haces un favor, yo me siento…….",favor
Agradecimiento,Se siente un gran……. hacia nuestros padres,padres
Agradecimiento,Es lo contrario a resentimiento,cariño
Amenaza,Peligro que provoca algo o alguien,peligro
Amenaza,Miedo que se tiene a algo o alguien,miedo
Amenaza,Algo o alguien que tiene potencial de causarme algun perjuicio,perjuicio
Amenaza,Una invasión alienigena es una potencial…..,alien
Amenaza,"En un secuestro, siempre se ……. Con matar al rehen",secuestro
Amenaza,Se utiliza para obtener algo a costa de hacer peligrar algo importante,peligro
Obligación,Un deber que se tiene que cumplir te guste o no,deber
Obligación,"Cuando se es pequeño, ir al colegio es una …….",colegio
Obligación,Lo contrario a prohibicion,no prohibicion
Habilidad,Poseer una capacidad mayor a la que otros poseen,capacidad
Habilidad,Los futbolistas poseen una mayor ………… que el resto para jugar futbol,deporte
Habilidad,O también pueden desarrollarse con práctica,desarrollo
Habilidad,Normalmente se obtienen despúes de mucho esfuerzo,esfuerzo
Habilidad,Lo contrario a discapacidad,no discapacidad
Éxito,El objetivo de todos en la vida,isp
Éxito,Cuando se logra completar algun desafío,completar
Éxito,Es lo contrario a fracaso,no fracaso
Éxito,Normalmente se obtiene despues de mucho esfuerzo,esfuerzo
Culpa,Sentimiento negativo,negativo
Culpa,Se siente cuando uno no se siente bien con las acciones que realizó,mal
Culpa,Se siente despúes de cometer algún error tonto,error
Culpa,Cuando me siento mal hago un mea ……,mal
Definición,Explicación de algún concepto,explicación
Definición,El diccionario posee muchas …………..,diccionario
Definición,Significado de las palabras,significado
Pensamiento,Hay muchos en la mente,mente
Pensamiento,Siempre se trata de que sean acertados,acertividad
Pensamiento,Capacidad que tienen las personas de razonar,razonamiento
Pensamiento,Todo el día se está ………………,todo el día
Desesperación,Sentimiento negativo,negativo
Desesperación,Se siente cuando se piensa que no hay solución,no solución
Desesperación,Es lo contrario a Esperanza,desesperanza
Desesperación,Cuanddo se necesita algo urgentemente y sabes que no lo puedes tener,urgencia
Desesperación,Todos tratan de evitar este sentimiento buscando soluciones,evitación
Amenaza,No debe generar miedo,miedo
Amenaza,Dificultad por enfrentar ,dificultad
Amenaza,Barrera para cumplir mis objetivos ,barrera
Amenaza,Existen muchas amenazas que no son reales,no real
Destreza,Habilida ,habilidades
Destreza,Capacidad relizar algo bien,capacidad
Destreza,Algunas se adquiren otras son inatas ,innato
Destreza,Determinan el futuro de una persona,futuro
Destreza,Aveces son envidiadas,envidia
Destreza,Aveces son desperdiciadas ,desperdicio
Pensamiento,Reflexion,reflexión
Pensamiento,Filosofia ,filosofía
Pensamiento,Puede ser bueno o malo,bien/mal
Pensamiento,Principal Herramienta del ser humano,herramienta
Pensamiento,Metodo de analisis ,análisis
Seguridad,Zona de confort,confort
Seguridad,Tranquilidad,tranquilidad
Seguridad,Estabilidad,estabilidad
Seguridad,Se pude pagar por ella,pago
Seguridad,La seguridad genera esperanza ,esperanza
Seguridad,se puede medir ,medición
Seguridad,es un bien ,bien
Seguridad,es un derecho ,derechos
Seguridad,debe ser respetada,respeto
Agradecimiento,Oportunidad,oportunidad
Agradecimiento,Necesario ,necesario
Agradecimiento,"Quien no agradece, no aprende ",aprendizaje
Agradecimiento,es una habilidad ,habilidades
Agradecimiento,Debe ser enseñado,enseñanza
Peligro,Inseguridad,inseguridad
Peligro,Limite,límite
Peligro,Amenaza ,amenaza
Peligro,Se debre enfrentar con atencion ,atención
Peligro,Produce adrenalina,adrenalina
Peligro,Puede ser adictivo,adicción
Esperanza,Fe,fe
Esperanza,Puede terner fundamentos racionales o no,racional
Esperanza,"Esperar lo mejor, estar preparado para lo peor ",esperar
Esperanza,Puede ser objetiva y subjetiva ,objetivo/subjetivo
Esperanza,objetivamen puede ser un termino matematico que tiene un valor exacto,matemáticas
Esperanza,Subjetivamente tiene multiples aplicaciones ,multiple
Plan,Proyecto,proyecto
Plan,Busca minimizar el peligro y las amenazas ,búsqueda
Plan,Busca asegurar resultados esperados,búsqueda
Plan,se organiza según destresas o habilidades ,organización 
Plan,Se logra a traves del penamiento,pensamiento
Plan,ordena tareas,tareas
Ansiedad,Impaciencia ,impaciencia
Ansiedad,Se debe regular,deber regular
Ansiedad,Se puede usar a favor de quien la padece ,a favor
Ansiedad,Generalmente juega en contra,en contra
Ansiedad,es un mal silencioso ,mal
Acuerdo,Trato,trato
Acuerdo,Hay informales y formales,formal/informal
Acuerdo,Los formales se deben legalizar ,legal
Acuerdo,El respeto por los informales determina a una persona ,respeto
Acuerdo,Se llevan a cabo todos los dias,diario 
Acuerdo,Los formales pueden tener grandes consecuencias ,formal/informal
Acuerdo,Puede ser interno a una persona o externo a esta,interno/externo
Honestidad,ser sincero,sinceridad
Honestidad,lealtad,leal
Honestidad,transparencia,transparencia
Honestidad,respeto,respeto
Agradecimiento,gratitud,gratitud
Agradecimiento,felicidad,felicidad
Agradecimiento,tranquilidad,tranquilidad
Razón,lógica,lógica
Razón,lo posee el ser humano,humano
Razón,resolución de problemas,solución
Razón,contrario al instinto,no instinto
Razón,pensamiento racional,pensamiento
Desesperación,agobio,agobio
Desesperación,impotencia,impotencia
Desesperación,encerrado,encierro
Desesperación,sin salida,no salida
Desesperación,angustia,angustia
Desesperación,sin solución aparente,no solución
Verdad,seguridad de un hecho,seguridad
Verdad,estamento,estamento
Verdad,algo verídico,veracidad
Verdad,afirmación de algo,afirmación
Verdad,puede ser cuestionado,cuastionamiento
Ganancia,aumento de algo,aumento
Ganancia,suma,suma
Ganancia,más cantidad,mayor cantidad
Compasión,lamento,lamento
Compasión,empatía,empatía
Compasión,comprensión de un suceso malo en otro.,comprensión
Compasión,tristeza por el otro,tristeza
Peligro,amenaza,amenaza
Peligro,miedo,miedo
Peligro,situación inestable,inestabilidad
Peligro,riesgo,riesgo
Peligro,desequilibrio del entorno,desequilibrio
Ansiedad,incapacidad de espera a un suceso,incapacidad
Ansiedad,nerviosismo,nerviosismo
Ansiedad,anhelo de adelantar el tiempo,anhelo
Ansiedad,impaciente,impaciencia
Sugerencia,opinión,opinión
Sugerencia,crítica constructiva,crítica
Sugerencia,aporte positivo,positivo
Sugerencia,nueva idea,idea
Amenaza,riesgo,riesgo
Amenaza,exposición a un peligro,peligro
Amenaza,algo de lo que debemos cuidarnos,cuidado
Amenaza,tener precaución ,precaución
Destreza,habilidad,habilidades
Destreza,ser bueno en algo,bien
Pensamiento,idea sobre algo,idea
Pensamiento,concepto,concepto
Seguridad,protección,protección
Seguridad,estar a salvo,a salvo
Seguridad,me brinda tranquilidad,tranquilidad
Agradecimiento,gracias,gratitud
Agradecimiento,estar satisfecho con algo,satisfacción
Agradecimiento,se les da a alguien,otro/alguien
Agradecimiento,es una virtud poder realizarlo,virtud
Peligro,amenaza,amenaza
Peligro,riesgo,riesgo
Peligro,puedes sufrirlo si no te cuidas,sufrimiento
Peligro,aunque no quieras siempre estas expuesto,exposición
Esperanza,fe,fe
Esperanza,creer en algo,creencia
Esperanza,los religiosos creen en ella,religión
Plan,una idea en caso se que algo no salga bien,idea
Plan,opción,opción
Plan,sugerencia,sugerencia
Ansiedad,nervio,nerviosismo
Ansiedad,cuando se siente se puede comer mucho,comer
Ansiedad,trastorno psicológico,trastorno
Ansiedad,se siente cuando se expone un evento traumático,trauma
Ansiedad,angustia ,angustia
Acuerdo,dos o más partes pueden llegar a él,dos o más partes
Acuerdo,idea que satisfaga a los participantes,satisfacción
Acuerdo,un trato,trato
Acuerdo,se llega a una conformidad,conformidad
Acuerdo,tregua,tregua
Esperanza,creer que algo puede pasar,creencia
Esperanza,lo último que se pierde,lo último que se pierde
Esperanza,una razón para seguir viviendo,razonamiento
Peligro,una situación en que puedes salir dañado,daño
Peligro,situación alarmante,alarma
Peligro,es un factor de riesgo,riesgo
Felicidad,es un estado de ánimo,ánimo
Felicidad,alegría un poco más constante,alegría
Felicidad,se puede llorar por esto,llanto
Felicidad,un sentimiento agradable,agradable
Destreza,desempeño en una tarea,desempeño
Destreza,la forma en la que afrontas algo,forma
Destreza,el uso de tus habilidades,habilidades
Destreza,desarrollo,desarrollo
Excusa,algo que agrava las faltas,agravante
Excusa,puede ser una mentira,mentira
Excusa,una razón,razonamiento
Excusa,el porque de una acción,causa
Honestidad,es un atributo,atributo
Honestidad,se dice la verdad,verdad
Honestidad,sinceridad,sinceridad
Agradecimiento,situación en donde se da las gracias,gratitud
Agradecimiento,sentirse lleno ,lleno
Agradecimiento,viene luego del recibimiento de un regalo (espiritual o material),regalo
Seguridad,es un factor ,factor
Seguridad,situación de protección,protección
Seguridad,existen guardias que cubren esto,guardias
Seguridad,"pueden haber policías, bomberos, ambulancia cubriendo esto",policias
Pensamiento,es cuando la consciencia habla,conciencia
Pensamiento,algo que nunca para de pasar mientras estas consciente,conciencia
Pensamiento,pasa en el cerebro,cerebro
Pensamiento,sólo lo hacen los seres humanos,humano
Pensamiento,es la diferencia entre un humano y un animal,humano
Oportunidad,chance sobre algo,chance
Oportunidad,algo que se debe aprovechar,aprovechar
Oportunidad,no pasa dos veces,único
Felicidad,es un sentimiento ,sentimiento
Felicidad,generalmente se le atribuye a la gente que se encuentra sonriente,sonrisa
Felicidad,es algo positivo ,positivo
Felicidad,Todos intentamos sentirnos así,todos
Obsesión,algo que centra de manera total nuestra atención ,atención
Obsesión,mantiene nuestra atención sobre lo normal ,atención
Obsesión,Los celos pueden ser una manisfestación de esto,celos
Obsesión,Existen trastornos relacionados con este concepto ,trastorno
Definición,vía por la cual se busca el significado de algo ,significado
Definición,Diccionario ,diccionario
Definición,Enciclopedia ,enciclopedia
Definición,entrega información clave de un concepto,información
Definición,"Cuando se desconce, la buscamos ",búsqueda
Compasión,sentimiento ,sentimiento
Compasión,lástima ,lástima
Compasión,benelovencia ,benelovencia 
Compasión,los abuelos generalmente ocasionan esto en las personas ,por abuelos
Compasión,o la gente indefensa,indefensión
Ansiedad,También muchos trastornos se desarrolan por esto ,trastorno
Ansiedad,fármacos pueden controlarla,tratamiento contra
Ansiedad,sensación duradera,duradera
Ansiedad,es algo desesperante,deseperación
Ansiedad,va más allá del control de la persona,descontrol
Ansiedad,generalmente un suceso la provoca,suceso
Ansiedad,ganas de que algo sucesa con muchas ganas,ganar
Desesperación,sentimiento intranquilizante ,intranquilidad
Desesperación,provocado no por desición de la persona,indecisión
Desesperación,es cuando de pierde la tranquilidad,intranquilidad
Peligro,Algo que puede hacer daño,daño
Peligro,Hay que tener cuidado ,cuidado
Peligro,El humnao tiende siempre a evitarlo,evitación
Peligro,antónimo de seguridad,no seguridad
Esperanza,Sentimiento de anhelo ,sentimiento
Esperanza,"Cuando las cosas están mal, uno tiende a sentirlo ",creencia
Esperanza,se relaciona con que algo bueno pronto sucederá,bien
Esperanza,"En situaciones críticas, es lo unico que nos queda tener",crítica
Esperanza,nos entrega tranquilidad en ciertas ocaciones,tranquilidad
Plan,Se utiliza para organizar algo,organización
Plan,pueden tener fines positivos o negativos ,positivo/negativo
Plan,facilitan el actuar ,facilidad
Decisión,Es algo concluyente ,conclusión
Decisión,"siempre definen algo, no conceptualmente",definición
Decisión,determina una situación ,determinación
Decisión,"Si se hacen malas elecciones de sto, podemos sufrir consecuencias ",elección
Decisión,buenas elecciones de esto nos hace sentirnos plenos ,elección
Decisión,Deben ser tomas en base a nuestros verdaderos sentimientos ,sentimientos
Agradecimiento,Accion de una persona tras recibir algo,acción
Agradecimiento,Sentimiento al recibir un presente o favor,sentimiento
Agradecimiento,Amerita retribucion,retribución
Agradecimiento,Se aprecia tras ser recibido,aprecio
Agradecimiento,Se realiza de corazón,corazón
Agradecimiento,la accion previa trajo felicidad y por eso se realiza,felicidad
Pensamiento,Involucra la mente,mente
Pensamiento,Proviene de una acción que realiza la mente,mente
Pensamiento,Suele llevar a una idea,idea
Pensamiento,Puede traer dudas,duda
Pensamiento,Ejercita al cerebro,cerebro
Pensamiento,Se desarrolla la mente a través de esta herramienta,mente
Culpa,Sentimiento que surge al hecer algo mal,mal
Culpa,Aparece sólo si se esta conciente que se hizo algo mal,conciencia
Culpa,Surge cuando se perjudica a otros,perjucio
Culpa,Se suelen realizar acciones para repararlo,reparación 
Culpa,Intenta enmendarse,enmendar
Culpa,Es sancionable,sanción
Culpa,Puede llevar a castigos,castigo
Honestidad,Cualidad humana,humano
Honestidad,sirve para mejorar la convivencia,convivencia
Honestidad,Se asume que todos la poseen,todos
Honestidad,Actuar en contra de ella puede resultar perjudicial,perjudicial
Honestidad,Una persona carente de esto genera desconfianza,no desconfianza
Honestidad,se es transparente,transparencia
Seguridad,Cualidad ,cualidad
Seguridad,Se asume positiva,positivo
Seguridad,Atrae el éxito,éxito
Seguridad,Se busca obtener en la vida cotideana,vida cotidiana
